Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic",actSatNumberParticipation,apCourseParticipation,apCoursePassed,freeAndReducedPriceLunch,gsID,idea,percentTeachersInFirstSecondYear,plan504
28.83,6.37,61.76,1.67,0.15,0.0,1.21,121.0,16.0,54.0,95.75,797.0,9.0,3.7,0.3
11.35,5.99,74.31,1.37,0.87,0.0,6.11,121.0,16.0,54.0,96.01,799.0,9.5,8.8,0.2
2.36,9.29,58.77,1.7,0.79,0.52,26.57,121.0,16.0,54.0,57.46,800.0,4.0,3.9,2.4
6.14,12.16,49.64,1.55,0.64,0.68,29.18,427.0,24.5,325.0,56.73,801.0,9.0,5.1,3.8
4.88,2.82,90.63,0.0,0.0,0.39,1.28,427.0,24.5,325.0,96.66,802.0,7.1,2.5,0.8
11.4,1.22,83.74,0.61,0.76,0.3,1.98,427.0,24.5,325.0,97.11,803.0,7.0,2.7,0.3
7.32,11.44,75.8,0.56,0.94,0.19,3.75,0.0,1.1,325.0,90.99,804.0,7.1,2.2,0.9
14.79,8.47,68.65,1.9,0.76,0.38,5.06,0.0,1.1,325.0,94.18,806.0,5.7,0.0,0.5
7.77,13.31,75.59,1.43,0.32,0.16,1.43,0.0,1.1,325.0,96.51,807.0,6.9,0.0,0.3
5.28,7.84,75.3,1.53,0.51,0.34,9.2,0.0,1.1,325.0,89.27,808.0,10.5,4.1,1.4
7.99,9.41,70.52,1.78,0.0,0.53,9.77,0.0,1.1,325.0,92.01,810.0,8.6,3.7,0.3
3.77,13.21,73.58,0.94,0.94,0.0,7.55,0.0,2.9,325.0,85.85,811.0,8.5,4.9,2.0
26.67,3.45,64.1,0.71,0.51,0.2,4.36,123.0,30.7,39.0,90.26,813.0,4.4,6.4,1.0
23.67,8.75,58.11,2.87,0.86,0.14,5.6,123.0,30.7,39.0,91.97,814.0,8.3,8.0,0.6
10.98,3.66,52.2,4.63,0.98,0.49,27.07,123.0,30.7,39.0,65.61,815.0,7.1,0.0,2.5
14.72,4.06,58.63,0.51,0.51,0.76,20.81,123.0,30.7,39.0,67.64,816.0,0.0,0.0,0.9
11.16,17.04,59.97,1.21,0.51,0.27,9.83,468.0,50.1,691.0,75.99,817.0,5.7,7.0,0.7
15.89,11.72,63.15,2.86,0.65,0.78,4.95,468.0,50.1,691.0,95.44,818.0,7.8,4.0,0.0
24.16,3.59,66.87,1.44,0.24,0.0,3.71,468.0,50.1,691.0,88.64,819.0,6.1,9.7,1.0
6.24,12.33,55.1,5.18,0.76,0.61,19.79,468.0,50.1,691.0,67.58,820.0,10.5,6.5,1.8
6.39,9.95,40.5,5.33,0.71,0.53,36.59,468.0,50.1,691.0,48.67,821.0,7.2,5.3,2.2
6.94,14.18,66.77,1.62,1.18,0.59,8.71,468.0,50.1,691.0,94.53,822.0,12.1,8.0,1.5
1.92,10.47,73.82,1.57,1.57,0.17,10.47,468.0,50.1,691.0,95.99,823.0,14.5,0.0,0.4
5.68,9.75,72.57,1.37,0.58,0.37,9.67,154.0,5.5,72.0,87.51,825.0,10.3,7.1,1.7
2.12,15.06,42.86,3.47,0.19,0.19,36.1,154.0,5.5,72.0,58.88,826.0,5.6,0.0,1.9
4.53,11.88,72.97,2.19,0.31,0.31,7.81,154.0,5.5,72.0,94.06,827.0,5.5,0.0,0.7
12.53,3.06,81.2,1.25,0.28,0.0,1.67,154.0,5.5,72.0,98.33,828.0,8.8,0.0,0.2
10.1,6.8,67.18,4.47,0.97,0.39,10.1,154.0,5.5,72.0,90.87,829.0,13.7,4.3,1.3
12.7,10.38,65.3,1.97,0.54,0.18,8.94,154.0,5.5,72.0,94.28,830.0,7.6,4.3,0.3
12.29,9.97,59.76,1.32,0.84,0.53,15.3,180.0,36.1,172.0,80.59,831.0,12.6,8.8,2.5
0.93,0.93,94.9,0.23,1.16,0.0,1.86,180.0,36.1,172.0,93.74,832.0,5.6,0.0,0.0
8.52,4.16,84.41,1.04,0.42,0.0,1.46,180.0,36.1,172.0,96.67,833.0,8.1,4.8,0.4
17.34,27.1,52.36,1.35,0.84,0.0,1.01,180.0,36.1,172.0,98.32,834.0,6.3,0.0,0.9
16.44,5.97,74.1,0.56,0.68,0.23,2.03,180.0,36.1,172.0,95.38,835.0,8.2,8.4,1.4
2.8,18.94,75.16,1.24,0.0,0.0,1.86,180.0,36.1,172.0,97.83,836.0,4.3,0.0,1.5
7.01,7.73,56.65,5.04,0.9,0.72,21.94,180.0,36.1,172.0,78.6,837.0,9.0,0.0,1.0
4.37,4.93,87.04,0.85,0.85,0.0,1.97,180.0,36.1,172.0,96.76,838.0,8.7,2.6,0.3
12.12,14.2,54.73,4.17,0.57,1.52,12.69,180.0,36.1,172.0,85.61,839.0,7.1,0.0,0.6
13.39,2.37,78.55,0.83,0.36,0.12,4.38,180.0,36.1,172.0,82.35,840.0,7.9,3.1,0.2
1.0,10.96,86.06,0.4,0.0,0.0,1.59,180.0,36.1,172.0,95.62,841.0,7.6,3.7,0.4
1.58,5.86,88.29,1.13,0.23,0.0,2.93,180.0,36.1,172.0,96.17,842.0,4.8,4.0,0.4
3.86,10.0,38.18,5.23,0.68,0.45,41.59,180.0,36.1,172.0,50.0,843.0,6.6,13.3,1.8
10.51,4.12,45.88,2.66,1.06,0.53,35.24,180.0,36.1,172.0,55.32,844.0,1.1,0.0,1.0
13.7,5.21,78.22,0.55,0.14,0.0,2.19,180.0,36.1,172.0,97.4,845.0,6.1,6.9,1.0
4.99,7.07,65.7,3.33,1.46,0.21,17.26,180.0,36.1,172.0,75.47,846.0,10.1,5.6,1.6
18.77,7.72,68.32,0.73,0.39,0.28,3.78,202.0,33.7,52.0,93.97,847.0,12.3,6.3,1.4
3.16,6.95,78.32,0.84,0.84,0.21,9.68,202.0,33.7,52.0,97.47,848.0,8.8,6.2,0.4
22.25,4.75,63.77,2.31,0.68,0.95,5.29,202.0,33.7,52.0,95.79,849.0,10.3,5.1,0.4
5.39,4.62,73.8,1.54,0.39,0.39,13.87,202.0,33.7,52.0,88.44,850.0,14.7,4.2,1.3
11.76,11.37,67.45,1.83,1.44,0.13,6.01,202.0,33.7,52.0,95.16,851.0,5.3,3.8,1.0
7.42,12.37,62.27,4.33,1.44,0.0,12.16,202.0,33.7,52.0,89.28,852.0,9.3,5.6,1.1
3.03,9.09,75.62,2.75,0.69,0.14,8.68,202.0,33.7,52.0,92.7,853.0,7.2,3.8,0.6
9.31,5.36,79.94,0.54,0.68,0.18,3.99,270.0,27.6,134.0,89.06,855.0,9.5,2.9,1.4
5.62,2.31,89.63,0.29,0.0,0.14,2.02,270.0,27.6,134.0,97.12,856.0,7.1,0.0,0.3
19.34,7.81,64.9,0.53,0.53,0.66,6.23,270.0,27.6,134.0,95.1,857.0,12.1,19.2,1.1
3.76,11.74,73.24,0.47,0.94,0.0,9.86,270.0,0.5,134.0,92.49,858.0,12.1,19.2,1.1
13.33,5.5,78.95,0.58,0.35,0.12,1.17,270.0,0.5,134.0,97.43,859.0,11.6,6.9,0.5
6.39,19.6,61.36,2.41,0.71,0.57,8.95,270.0,0.5,134.0,94.03,860.0,7.4,3.3,0.5
16.47,8.89,68.95,1.02,0.73,0.44,3.5,270.0,0.5,134.0,92.42,861.0,13.0,10.8,1.5
2.95,3.93,49.39,1.72,0.49,0.25,41.28,270.0,0.5,134.0,44.96,862.0,11.7,10.5,0.9
32.21,4.5,57.06,1.12,0.41,0.41,4.29,270.0,0.5,134.0,83.74,863.0,10.9,2.6,0.4
0.0,7.44,90.5,0.41,0.0,0.0,1.65,270.0,0.5,134.0,77.27,864.0,2.6,0.0,0.7
6.46,5.45,83.84,0.4,1.21,0.2,2.42,270.0,0.5,134.0,98.59,865.0,14.8,19.1,0.4
6.12,12.61,49.82,2.16,0.36,0.96,27.97,270.0,0.5,134.0,57.98,866.0,9.9,7.9,4.0
10.83,8.94,62.22,2.14,0.76,0.38,14.74,270.0,0.5,134.0,90.55,867.0,8.9,0.0,1.0
12.7,10.93,63.22,0.89,0.59,0.44,11.23,270.0,0.5,134.0,91.14,868.0,10.6,5.7,2.1
26.47,13.57,53.1,2.35,0.84,0.0,3.69,270.0,0.5,134.0,94.3,869.0,9.9,0.0,0.3
9.43,9.14,60.23,2.9,0.29,1.74,16.26,270.0,0.5,134.0,94.34,870.0,7.8,3.2,0.9
18.02,9.09,57.02,1.65,0.5,0.33,13.39,270.0,0.5,134.0,88.93,871.0,9.1,0.0,1.5
8.56,7.33,79.22,1.22,0.49,0.0,3.18,270.0,0.5,134.0,97.8,873.0,6.1,4.8,0.0
4.29,17.42,64.52,3.66,1.14,0.0,8.96,270.0,0.5,134.0,94.19,874.0,5.3,0.0,0.5
6.55,2.32,87.59,0.27,1.23,0.27,1.77,270.0,0.5,134.0,97.54,875.0,5.3,0.0,0.9
8.76,5.95,78.02,1.16,0.0,0.17,5.95,270.0,0.5,134.0,93.88,876.0,8.6,0.0,1.5
13.3,16.37,53.71,2.81,1.28,0.26,12.28,270.0,0.5,134.0,94.63,877.0,9.4,0.0,0.7
13.98,3.01,80.6,0.75,0.15,0.0,1.5,270.0,0.5,134.0,97.44,878.0,11.3,53.4,0.7
0.0,0.0,100.0,0.0,0.0,0.0,0.0,270.0,0.5,134.0,90.1,879.0,3.4,11.1,0.0
1.03,0.0,98.97,0.0,0.0,0.0,0.0,270.0,0.5,134.0,92.78,880.0,5.5,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,134.0,80.0,881.0,0.0,0.0,0.0
0.9,0.51,98.07,0.0,0.13,0.0,0.39,0.0,0.5,134.0,94.47,882.0,3.7,0.0,0.5
0.0,0.82,93.0,0.0,0.0,0.0,6.17,0.0,0.5,134.0,93.0,883.0,8.6,16.7,0.9
0.0,0.0,98.01,0.0,0.0,0.0,1.99,77.0,24.7,49.0,88.96,884.0,8.9,19.0,1.5
0.81,0.0,92.95,1.08,0.0,0.0,5.15,77.0,24.7,49.0,92.14,885.0,7.5,0.0,0.0
0.82,0.0,96.89,0.16,0.49,0.0,1.64,77.0,24.7,49.0,95.09,886.0,9.5,6.6,0.0
3.39,0.52,22.14,9.64,2.34,0.26,61.72,77.0,24.7,49.0,74.48,887.0,7.0,19.5,0.5
1.58,0.59,93.69,0.0,0.39,0.0,3.75,77.0,24.7,49.0,90.53,888.0,10.3,0.0,0.0
1.64,0.27,78.9,3.56,0.27,0.0,15.34,77.0,24.7,49.0,77.26,889.0,5.6,0.0,0.0
0.95,0.0,97.85,0.48,0.0,0.0,0.72,77.0,24.7,49.0,93.56,890.0,4.6,0.0,0.0
0.74,0.0,98.52,0.0,0.74,0.0,0.0,0.0,24.7,49.0,85.93,891.0,0.0,0.0,0.0
0.0,0.0,85.84,0.88,0.88,0.0,12.39,0.0,0.0,49.0,95.58,892.0,11.6,3.4,0.0
0.85,0.0,96.58,0.0,0.28,0.0,2.28,0.0,0.0,49.0,94.59,893.0,4.7,13.3,0.0
0.22,0.0,97.6,0.44,0.22,0.0,1.53,0.0,0.0,49.0,94.1,894.0,5.5,0.0,0.0
1.51,0.0,90.33,0.6,0.3,0.0,7.25,0.0,0.0,49.0,85.2,896.0,10.5,23.1,0.0
2.36,0.17,83.77,1.09,0.46,0.06,12.09,237.0,27.0,180.0,79.16,897.0,7.9,18.0,0.4
3.55,0.44,67.85,1.77,0.0,0.22,26.16,237.0,27.0,180.0,61.86,898.0,4.7,5.8,2.6
0.35,0.0,98.24,0.18,0.0,0.0,1.23,237.0,27.0,180.0,95.42,899.0,4.6,5.0,0.0
0.73,0.73,90.29,2.43,0.24,0.0,5.58,237.0,27.0,180.0,86.41,900.0,3.6,0.0,0.0
3.01,0.55,91.11,0.68,0.14,0.0,4.51,237.0,27.0,180.0,97.13,901.0,9.6,7.2,0.6
5.16,0.57,83.08,0.5,0.43,0.0,10.25,132.0,11.0,56.0,84.59,902.0,8.0,8.7,0.6
5.55,0.68,82.14,0.41,0.41,0.0,10.83,132.0,11.0,56.0,88.36,903.0,8.9,9.4,1.0
0.0,1.72,79.31,0.0,12.07,0.0,6.9,0.0,11.0,56.0,84.48,904.0,9.1,33.3,0.0
2.07,0.17,82.04,0.0,0.35,0.0,15.37,0.0,11.0,56.0,87.05,905.0,8.7,0.0,0.4
2.17,0.22,63.12,2.82,0.0,0.0,31.67,0.0,11.0,56.0,59.87,906.0,7.4,0.0,1.1
2.98,0.46,61.93,1.83,0.23,0.0,32.57,0.0,11.0,56.0,55.96,907.0,9.4,16.2,0.9
3.2,0.0,68.95,1.83,0.46,0.0,25.57,0.0,11.0,56.0,60.27,908.0,3.4,0.0,0.9
2.53,0.36,58.48,1.44,0.0,0.0,37.18,0.0,11.0,56.0,57.76,909.0,18.5,0.0,0.7
3.49,0.81,59.0,3.13,0.45,0.0,33.12,161.0,17.6,65.0,44.85,910.0,5.0,0.0,1.8
0.0,0.0,72.22,0.0,0.0,0.0,27.78,0.0,17.6,65.0,80.56,911.0,17.4,0.0,4.3
0.0,1.3,84.42,1.3,0.0,0.0,12.99,0.0,17.6,65.0,88.96,912.0,11.5,12.8,0.0
0.28,1.4,76.75,5.6,0.0,0.0,15.97,0.0,17.6,65.0,85.15,913.0,10.2,0.0,2.0
0.0,1.05,81.58,3.16,0.0,0.0,14.21,17.0,20.8,17.0,83.16,914.0,10.7,18.2,0.0
0.13,0.0,97.82,1.03,0.0,0.0,1.03,17.0,20.8,17.0,98.97,916.0,4.8,6.7,0.2
0.0,0.0,97.86,0.24,0.0,0.0,1.9,17.0,20.8,17.0,98.57,917.0,2.4,15.0,0.5
0.0,0.0,93.75,0.0,0.0,0.0,6.25,0.0,20.8,17.0,81.25,918.0,0.0,0.0,0.0
0.0,0.0,98.82,0.59,0.0,0.0,0.59,102.0,9.6,23.0,96.09,919.0,4.5,20.0,0.0
0.28,0.0,97.75,1.41,0.0,0.0,0.56,102.0,9.6,23.0,98.59,920.0,4.8,10.3,0.2
3.49,0.58,91.28,1.16,0.0,0.0,3.49,102.0,9.6,23.0,89.53,921.0,7.7,0.0,1.1
19.31,0.93,75.39,0.93,0.0,0.0,3.43,102.0,9.6,23.0,93.46,922.0,10.1,0.0,0.6
3.35,1.03,84.28,0.26,0.77,0.0,10.31,102.0,9.6,23.0,86.86,923.0,9.5,0.0,0.5
1.63,0.0,97.36,0.0,0.0,0.0,1.02,102.0,9.6,23.0,99.39,924.0,0.9,0.0,1.1
0.22,0.0,99.1,0.0,0.0,0.0,0.67,102.0,9.6,23.0,99.33,925.0,4.2,4.8,0.4
0.21,0.0,99.37,0.0,0.0,0.0,0.42,102.0,9.6,23.0,99.37,926.0,1.4,5.6,0.4
0.84,0.0,98.56,0.0,0.0,0.0,0.6,76.0,23.0,38.0,98.44,927.0,8.0,20.4,0.3
0.77,0.0,98.65,0.0,0.0,0.0,0.58,76.0,23.0,38.0,99.42,928.0,8.6,31.0,0.8
0.0,2.35,5.88,0.0,0.0,0.0,91.76,76.0,23.0,38.0,24.71,930.0,0.0,11.1,2.1
0.67,0.0,93.67,0.0,0.0,0.0,5.67,76.0,23.0,38.0,97.33,931.0,3.6,0.0,0.0
0.43,0.22,83.08,0.22,0.22,0.22,15.62,76.0,23.0,38.0,88.72,932.0,2.3,4.3,0.0
0.0,0.0,72.73,0.0,0.0,0.0,27.27,0.0,23.0,38.0,72.73,933.0,0.0,0.0,0.0
0.53,1.05,82.31,0.35,0.0,0.0,15.76,0.0,23.0,38.0,85.99,934.0,4.8,4.2,0.0
0.88,1.06,81.98,0.18,0.88,0.18,14.84,103.0,37.2,69.0,83.57,935.0,8.2,7.0,0.7
2.8,0.0,58.0,5.6,0.8,0.0,32.8,103.0,37.2,69.0,77.6,936.0,8.2,7.0,0.7
6.54,0.0,92.31,0.0,0.0,0.0,1.15,103.0,37.2,69.0,95.77,937.0,8.2,7.0,0.7
12.32,0.41,37.99,4.52,0.41,0.0,44.35,103.0,37.2,69.0,56.67,938.0,8.2,7.0,0.7
1.87,0.23,76.81,12.65,0.23,0.0,8.2,103.0,37.2,69.0,82.67,939.0,8.2,7.0,0.7
1.2,0.24,93.49,1.93,0.0,0.0,3.13,103.0,37.2,69.0,94.94,940.0,8.2,7.0,0.7
2.44,2.44,91.46,0.0,1.22,0.0,2.44,103.0,37.2,69.0,84.15,941.0,8.2,7.0,0.7
0.52,0.78,92.49,1.55,0.0,0.0,4.66,103.0,37.2,69.0,91.97,942.0,8.2,7.0,0.7
31.5,2.75,51.75,1.5,0.0,0.25,12.25,103.0,37.2,69.0,77.75,943.0,8.2,7.0,0.7
5.36,0.86,85.84,1.29,0.64,0.0,6.01,103.0,37.2,69.0,83.91,944.0,8.2,7.0,0.7
13.6,1.4,71.18,0.88,0.42,0.21,12.31,103.0,19.6,263.0,75.35,945.0,8.2,7.0,0.7
16.6,2.96,41.9,20.75,0.4,0.0,17.39,103.0,19.6,263.0,61.07,946.0,8.2,7.0,0.7
9.9,1.77,79.0,1.37,0.11,0.23,7.61,103.0,19.6,263.0,78.95,947.0,8.2,7.0,0.7
0.22,0.44,95.35,2.43,0.22,0.0,1.33,103.0,19.6,263.0,90.27,948.0,8.2,7.0,0.7
2.86,0.19,96.0,0.0,0.0,0.0,0.95,103.0,19.6,263.0,92.0,949.0,10.8,24.5,0.4
0.8,0.4,94.42,0.4,0.0,0.0,3.98,103.0,19.6,263.0,90.04,950.0,10.5,0.0,0.0
0.0,0.0,98.15,0.0,0.0,0.0,1.85,0.0,19.6,263.0,62.96,951.0,11.3,0.0,0.0
6.39,0.2,87.43,0.2,0.2,0.0,5.59,0.0,19.6,263.0,74.65,952.0,8.3,4.1,0.4
4.41,0.41,88.41,0.28,0.0,0.14,6.34,0.0,19.6,263.0,78.9,953.0,13.1,3.1,0.3
3.52,0.2,90.14,0.3,0.3,0.0,5.53,0.0,19.6,263.0,79.88,954.0,8.6,6.5,0.4
2.64,0.13,90.22,0.26,0.0,0.0,6.74,0.0,19.6,263.0,84.02,955.0,11.0,8.3,0.0
6.78,0.39,86.1,0.17,0.45,0.22,5.89,199.0,11.8,75.0,74.61,956.0,9.2,9.3,0.2
5.24,0.95,82.86,0.48,0.48,0.0,10.0,199.0,11.8,75.0,90.0,957.0,8.2,16.7,1.6
1.07,0.0,98.4,0.0,0.0,0.0,0.53,199.0,11.8,75.0,89.84,958.0,8.5,8.2,0.0
2.13,0.24,91.73,0.0,0.0,0.0,5.91,199.0,11.8,75.0,84.87,959.0,12.7,5.0,0.5
0.0,0.0,13.33,3.33,6.67,0.0,76.67,0.0,11.8,75.0,56.67,964.0,29.2,0.0,0.0
1.75,1.09,11.79,0.66,13.97,0.0,70.74,61.0,19.1,73.0,34.72,966.0,12.2,3.7,3.3
1.65,0.47,88.0,0.71,0.47,0.0,8.71,61.0,19.1,73.0,86.59,967.0,12.4,4.8,0.0
0.87,0.0,98.7,0.0,0.0,0.0,0.43,61.0,19.1,73.0,47.62,968.0,11.9,0.0,0.0
13.85,9.97,73.96,0.28,0.28,0.0,1.66,61.0,19.1,73.0,96.95,970.0,11.9,0.0,0.0
0.4,2.82,76.21,3.23,2.02,0.0,15.32,2.0,0.0,73.0,88.71,971.0,7.8,40.0,0.0
10.55,0.79,82.32,0.26,0.79,0.0,5.28,2.0,0.0,73.0,92.88,972.0,6.0,0.0,0.0
15.38,7.69,61.54,0.0,0.0,0.0,15.38,2.0,0.0,73.0,76.92,973.0,6.0,0.0,0.0
9.79,5.81,70.83,1.07,3.78,0.0,8.72,2.0,22.0,32.0,84.69,974.0,6.0,0.0,0.0
0.53,0.0,40.21,2.12,0.0,0.0,57.14,2.0,22.0,32.0,51.32,975.0,6.8,0.0,0.0
1.15,0.0,29.89,1.72,0.57,0.0,66.67,2.0,22.0,32.0,39.66,979.0,5.2,28.6,0.0
2.63,0.61,62.75,0.61,1.01,0.0,32.39,2.0,22.0,32.0,80.97,980.0,11.8,0.0,1.5
2.57,0.2,65.15,0.2,1.19,0.0,30.69,2.0,22.0,32.0,77.82,981.0,6.4,0.0,0.0
2.86,0.0,65.71,0.0,0.0,0.0,31.43,0.0,22.0,32.0,91.43,982.0,0.0,0.0,8.2
2.88,0.14,58.93,0.58,0.29,0.14,37.03,22.0,15.7,38.0,55.62,983.0,9.1,2.9,2.8
4.24,0.22,61.83,1.12,0.22,0.0,32.37,22.0,15.7,38.0,76.34,984.0,11.0,0.0,2.6
1.58,0.0,32.11,4.74,1.05,0.0,60.53,22.0,15.7,38.0,44.21,985.0,5.0,0.0,0.0
0.0,0.0,61.19,0.0,1.49,0.0,37.31,22.0,15.7,38.0,67.16,986.0,0.0,0.0,0.0
0.0,0.0,56.7,0.0,3.09,0.0,40.21,9.0,2.0,38.0,70.1,987.0,0.0,30.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,38.0,70.1,988.0,0.0,0.0,0.0
0.0,0.0,6.12,6.12,38.78,0.0,48.98,0.0,2.0,38.0,85.71,989.0,0.0,0.0,0.0
0.0,0.0,4.76,4.76,42.86,0.0,47.62,4.0,4.6,38.0,80.95,990.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,83.33,0.0,16.67,4.0,4.6,38.0,83.33,991.0,0.0,0.0,0.0
6.44,1.26,52.59,1.73,2.83,0.31,34.85,4.0,4.6,38.0,75.04,992.0,3.1,0.0,0.4
4.0,4.0,60.0,8.0,4.0,0.0,20.0,0.0,4.6,38.0,68.0,993.0,0.0,0.0,0.0
4.51,1.35,47.4,0.9,2.48,0.9,42.44,39.0,7.8,6.0,54.18,994.0,11.0,8.8,2.1
4.85,0.61,51.82,1.52,2.42,0.0,38.79,39.0,7.8,6.0,59.09,995.0,8.4,0.0,2.2
2.18,1.31,15.72,10.92,4.8,0.44,64.63,39.0,7.8,6.0,56.77,997.0,15.9,9.7,0.9
0.99,1.97,17.11,11.51,5.59,0.33,62.5,39.0,7.8,6.0,72.37,998.0,16.9,20.1,0.0
0.0,0.0,21.74,17.39,13.04,0.0,47.83,39.0,7.8,6.0,95.65,999.0,0.0,0.0,0.0
0.0,0.57,10.86,18.86,9.71,0.0,60.0,39.0,7.8,6.0,63.43,1000.0,16.0,23.7,1.4
0.0,0.0,0.0,5.88,2.94,0.0,91.18,39.0,7.8,6.0,67.65,1001.0,16.7,0.0,0.0
0.0,0.0,6.67,8.33,5.83,0.0,79.17,39.0,7.8,6.0,45.83,1002.0,19.2,12.1,0.0
7.29,1.22,16.41,1.82,12.77,0.91,59.57,39.0,7.8,6.0,41.64,1003.0,9.8,0.0,0.7
3.62,1.09,15.22,9.78,8.7,0.36,61.23,39.0,7.8,6.0,41.67,1004.0,5.4,0.0,0.8
1.69,0.0,23.73,11.86,10.17,1.69,50.85,0.0,7.8,6.0,61.02,1005.0,4.0,18.5,4.0
17.92,1.65,33.96,9.2,5.19,3.54,28.54,0.0,7.8,6.0,90.8,1006.0,13.9,9.1,0.4
12.17,3.02,17.11,4.48,5.4,1.01,56.82,159.0,21.6,183.0,47.85,1007.0,8.6,6.7,3.5
16.56,2.6,17.53,7.79,7.14,0.32,48.05,159.0,21.6,183.0,75.97,1008.0,8.1,0.0,0.0
9.67,3.87,23.2,10.5,5.25,0.0,47.51,159.0,21.6,183.0,82.32,1011.0,15.1,4.8,0.5
9.54,1.53,15.27,12.4,4.01,1.53,55.73,159.0,21.6,183.0,53.44,1014.0,8.9,4.5,0.8
12.24,3.4,17.35,8.16,4.93,2.21,51.7,159.0,21.6,183.0,63.1,1017.0,12.4,6.7,0.6
0.55,0.55,22.87,0.83,3.31,0.55,71.35,159.0,21.6,183.0,49.59,1018.0,17.4,3.4,2.0
0.62,0.0,17.9,0.62,1.23,0.0,79.63,27.0,22.0,13.0,38.89,1019.0,12.4,0.0,1.6
2.04,1.36,6.12,8.84,6.12,0.0,75.51,27.0,22.0,13.0,34.01,1020.0,7.8,12.2,1.4
0.74,0.0,11.44,9.59,3.69,0.0,74.54,27.0,22.0,13.0,33.95,1021.0,7.0,17.9,0.7
0.0,0.0,19.51,12.2,14.63,0.0,53.66,4.0,4.5,13.0,67.07,1024.0,11.6,0.0,8.1
1.15,0.46,25.43,8.13,3.89,0.23,60.71,130.0,16.3,68.0,47.19,1025.0,16.1,5.1,6.4
0.0,5.0,5.0,5.0,3.33,0.0,81.67,130.0,16.3,68.0,21.67,1026.0,27.4,20.7,0.0
0.0,0.0,0.0,10.0,0.0,0.0,90.0,130.0,16.3,68.0,90.0,1027.0,0.0,0.0,0.0
0.51,0.0,9.14,9.64,0.51,0.0,80.2,130.0,16.3,68.0,27.92,1028.0,10.6,0.0,0.0
3.47,1.85,11.34,8.8,1.39,0.23,72.92,130.0,16.3,68.0,18.52,1029.0,14.0,5.3,2.3
0.0,0.0,7.5,12.5,77.5,0.0,2.5,0.0,16.3,68.0,95.0,1030.0,32.4,0.0,0.0
0.0,0.22,3.23,2.8,91.4,0.22,2.15,0.0,16.3,68.0,86.67,1031.0,18.0,9.4,0.4
0.79,0.4,3.57,1.98,83.73,0.0,9.52,31.0,9.8,10.0,73.02,1032.0,13.1,5.6,1.6
0.0,0.0,19.23,0.0,69.23,0.0,11.54,31.0,9.8,10.0,88.46,1033.0,16.7,0.0,0.0
0.0,0.0,8.33,0.0,81.67,0.0,10.0,31.0,9.8,10.0,88.33,1034.0,13.5,0.0,0.0
0.0,1.55,11.4,2.07,50.26,0.52,34.2,31.0,9.8,10.0,84.97,1035.0,20.3,0.0,1.7
0.0,0.0,0.0,0.0,100.0,0.0,0.0,31.0,9.8,10.0,90.0,1036.0,0.0,0.0,0.0
12.0,0.0,0.0,8.0,0.0,0.0,80.0,31.0,9.8,10.0,40.0,1037.0,0.0,0.0,0.0
0.0,0.0,38.6,7.89,38.6,0.0,14.91,31.0,9.8,10.0,88.6,1038.0,10.7,30.3,0.0
0.0,8.33,0.0,33.33,8.33,0.0,50.0,31.0,9.8,10.0,75.0,1039.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,31.0,9.8,10.0,25.0,1040.0,0.0,0.0,0.0
0.0,0.0,5.88,5.88,0.0,0.0,88.24,31.0,9.8,10.0,47.06,1041.0,8.9,50.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,44.4,10.0,33.33,1042.0,0.0,15.7,0.0
0.45,1.34,11.79,7.91,6.12,0.3,72.09,4.0,0.4,10.0,68.21,1043.0,9.7,7.8,1.0
1.46,0.73,13.41,12.2,7.8,0.24,64.15,4.0,0.4,10.0,56.1,1044.0,19.1,13.4,1.3
1.86,1.06,12.23,9.84,9.57,0.53,64.89,4.0,0.4,10.0,42.82,1045.0,18.5,9.8,2.2
0.81,1.89,15.41,9.73,9.19,1.08,61.89,4.0,0.4,10.0,54.05,1046.0,5.6,0.0,0.5
1.75,1.17,10.53,8.3,2.34,0.23,75.67,139.0,20.6,165.0,30.99,1047.0,12.6,5.3,1.9
0.64,0.97,9.66,12.56,7.41,0.16,68.6,82.0,7.8,24.0,34.78,1048.0,14.1,10.9,5.6
2.27,0.0,13.64,22.73,11.36,0.0,50.0,0.0,7.8,24.0,88.64,1049.0,17.5,0.0,5.0
0.0,3.92,5.88,23.53,19.61,0.0,47.06,0.0,7.8,24.0,86.27,1050.0,43.5,0.0,43.5
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.8,24.0,81.25,1051.0,0.0,0.0,0.0
1.5,1.5,26.92,10.65,3.55,0.0,55.89,0.0,7.8,24.0,51.78,1052.0,11.2,12.2,0.4
2.94,0.0,2.94,2.94,0.0,0.0,91.18,0.0,7.8,24.0,91.18,1053.0,0.0,33.3,0.0
0.94,0.0,21.7,4.72,4.72,0.0,67.92,0.0,7.8,24.0,77.36,1054.0,15.7,0.0,4.5
